id,city,location,picture_url,listing_url,room_type,accommodates,price,beds,review_scores_rating,number_of_reviews,latitude,longitude
22650902,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/5f07ae19-4bc0-4847-a5e0-5e9e7c876dea.jpg,https://www.airbnb.com/rooms/22650902,Entire home/apt,6,1343.0,4.0,4.52,94,-22.98523,-43.21047
22651682,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/716d0452-afbc-41d5-b325-825a585ee118.jpg,https://www.airbnb.com/rooms/22651682,Entire home/apt,6,1600.0,4.0,4.44,63,-22.982352511832765,-43.20740445660811
23179160,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-23179160/original/927c5934-1586-449a-9651-7d46ffb324dd.jpeg,https://www.airbnb.com/rooms/23179160,Entire home/apt,5,936.0,4.0,4.58,110,-22.97604,-43.18862
23018871,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-23018871/original/5d7ce46f-191b-4aea-a9bb-57a2f9186a3c.jpeg,https://www.airbnb.com/rooms/23018871,Entire home/apt,6,971.0,6.0,4.93,186,-22.96699,-43.18087
23613178,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/d1ea7e12-1672-4302-8916-953da3f18506.jpg,https://www.airbnb.com/rooms/23613178,Entire home/apt,6,775.0,6.0,4.96,75,-22.96483,-43.1745
23059594,Rio de Janeiro,Recreio dos Bandeirantes,https://a0.muscache.com/pictures/60cc3f65-247a-46ab-a579-05c38e6ec832.jpg,https://www.airbnb.com/rooms/23059594,Entire home/apt,6,287.0,5.0,4.95,65,-23.01239,-43.4505
23074798,Rio de Janeiro,Centro,https://a0.muscache.com/pictures/5b8984f7-4cc1-494a-aa17-7425e1ae40a5.jpg,https://www.airbnb.com/rooms/23074798,Entire home/apt,6,590.0,4.0,4.79,51,-22.91482,-43.18211
23482844,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/231ee1b8-1dd4-4df4-9569-fc684c047136.jpg,https://www.airbnb.com/rooms/23482844,Entire home/apt,5,367.0,4.0,4.98,103,-23.00786,-43.43026
24377183,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-24377183/original/54e1e818-6373-4a27-9946-a9a9bd37748b.jpeg,https://www.airbnb.com/rooms/24377183,Entire home/apt,5,1055.0,4.0,4.56,144,-22.9779,-43.18796
25945065,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/24001204-acd4-4561-9b11-64d0351aeaf6.jpg,https://www.airbnb.com/rooms/25945065,Entire home/apt,5,3244.0,4.0,4.77,56,-22.98558,-43.22631
24698398,Rio de Janeiro,Rio De Janeiro,https://a0.muscache.com/pictures/miso/Hosting-24698398/original/37e4dbe7-8b7e-4f5a-9b8b-70cd162a2eec.jpeg,https://www.airbnb.com/rooms/24698398,Entire home/apt,5,1921.0,4.0,4.96,54,-22.98208,-43.22053
27493196,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-27493196/original/5b4fd395-bbb8-4e57-8709-4009c138c944.jpeg,https://www.airbnb.com/rooms/27493196,Entire home/apt,6,543.0,4.0,4.68,141,-22.987302780151367,-43.1906852722168
27274459,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/4899a770-e103-4c43-9c6b-572ccc194867.jpg,https://www.airbnb.com/rooms/27274459,Entire home/apt,6,2382.0,5.0,4.91,101,-22.98423,-43.22402
28461842,Rio de Janeiro,Santa Teresa,https://a0.muscache.com/pictures/4f2204b4-87e2-4351-a500-bf0e7edcb0a7.jpg,https://www.airbnb.com/rooms/28461842,Private room,5,370.0,5.0,4.96,81,-22.91475,-43.1825
28466410,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/e6881548-904d-4d57-8e05-c0df2bb64cfe.jpg,https://www.airbnb.com/rooms/28466410,Entire home/apt,5,871.0,4.0,4.67,55,-22.98341,-43.1926
28485766,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/26eb6f10-428c-458b-b03a-79a29df61afe.jpg,https://www.airbnb.com/rooms/28485766,Entire home/apt,6,1129.0,4.0,4.85,60,-22.98061,-43.18967
29005205,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-29005205/original/e6d14eda-9d1b-4e0b-a345-1b7ad8f80584.jpeg,https://www.airbnb.com/rooms/29005205,Entire home/apt,5,1176.0,6.0,4.86,63,-22.98362,-43.19198
28309182,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/a21d71b3-028d-43a3-b423-db20ca2dfa94.jpg,https://www.airbnb.com/rooms/28309182,Entire home/apt,6,2164.0,4.0,4.94,103,-22.98615,-43.19009
28606465,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/059c197c-ffce-4b6d-99c6-b8f19fffec63.jpg,https://www.airbnb.com/rooms/28606465,Entire home/apt,6,,6.0,4.42,104,-23.01049,-43.32942
29438607,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/airflow/Hosting-29438607/original/1b38d74a-c3be-4c10-9ab3-200322a2801b.jpg,https://www.airbnb.com/rooms/29438607,Entire home/apt,6,2285.0,4.0,4.97,188,-22.97164,-43.18624
29490948,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-29490948/original/60acefb4-ebd1-4033-a76c-24f0b24aa2b0.jpeg,https://www.airbnb.com/rooms/29490948,Entire home/apt,6,1780.0,5.0,4.87,132,-22.97459,-43.19188
29333973,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/794defda-465f-41fa-a585-9a16efe89b2c.jpg,https://www.airbnb.com/rooms/29333973,Entire home/apt,5,851.0,7.0,5.0,63,-22.964344024658203,-43.178829193115234
28906791,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/3ee04bc6-5532-44b3-b30f-a30c7c2e378c.jpg,https://www.airbnb.com/rooms/28906791,Entire home/apt,6,1814.0,4.0,4.87,126,-22.9846,-43.19492
29853937,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/e8dfa2eb-4f6e-49b1-87f8-8096a393d203.jpg,https://www.airbnb.com/rooms/29853937,Entire home/apt,6,4119.0,4.0,4.99,145,-22.98445,-43.19052
30131285,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/b1b98248-8a55-49cd-8fce-46d42a58df2b.jpg,https://www.airbnb.com/rooms/30131285,Entire home/apt,6,1314.0,4.0,4.97,94,-22.98545,-43.22381
30261624,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/01952187-221d-4763-a783-1a1fb3be0321.jpg,https://www.airbnb.com/rooms/30261624,Entire home/apt,5,2086.0,6.0,4.86,94,-22.97518,-43.18804
30507335,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/72f36e15-70ea-40c0-86a4-9cd8c414fb78.jpg,https://www.airbnb.com/rooms/30507335,Entire home/apt,6,1000.0,4.0,4.85,112,-22.96711,-43.18299
30954114,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/d8931cac-7443-45b9-91e6-ebdaec908ca4.jpg,https://www.airbnb.com/rooms/30954114,Entire home/apt,6,1394.0,4.0,4.97,125,-22.98349,-43.19726
30975233,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/prohost-api/Hosting-30975233/original/a6038bdb-cab5-4a9a-9a07-bcfed5d74583.jpeg,https://www.airbnb.com/rooms/30975233,Entire home/apt,6,1286.0,8.0,4.83,81,-22.98801,-43.19583
31407238,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/420c3fb9-6c74-4e50-ba15-df3f7b6001e0.jpg,https://www.airbnb.com/rooms/31407238,Entire home/apt,6,507.0,4.0,4.87,148,-22.970386505126957,-43.42293548583984
31672107,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/49af17ff-6556-452c-95f2-d9a0dc4edeb4.jpg,https://www.airbnb.com/rooms/31672107,Entire home/apt,5,707.0,4.0,4.9,125,-23.01025,-43.36392
32204554,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/5b75a9d9-e7c0-41ed-83f3-5d0b02622cff.jpg,https://www.airbnb.com/rooms/32204554,Entire home/apt,6,1587.0,4.0,4.71,70,-22.9832,-43.19697
32374354,Rio de Janeiro,Botafogo,https://a0.muscache.com/pictures/744901ec-8bb8-4844-87d0-f18b1f3e54b9.jpg,https://www.airbnb.com/rooms/32374354,Entire home/apt,5,121.0,5.0,4.67,110,-22.94682,-43.18194
32122937,Rio de Janeiro,Lagoa,https://a0.muscache.com/pictures/miso/Hosting-32122937/original/4053bf3e-3f54-4480-bf5f-817949887427.jpeg,https://www.airbnb.com/rooms/32122937,Entire home/apt,5,529.0,4.0,4.91,54,-22.97968,-43.20002
32494631,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-32494631/original/85af55b1-e697-48f5-abb9-03702a10c3c3.jpeg,https://www.airbnb.com/rooms/32494631,Entire home/apt,5,1173.0,4.0,4.63,66,-22.9778,-43.19009
32514974,Rio de Janeiro,Botafogo,https://a0.muscache.com/pictures/89fd3728-e596-4a81-aa7e-ef41c633bb41.jpg,https://www.airbnb.com/rooms/32514974,Entire home/apt,6,909.0,5.0,4.88,67,-22.9533748626709,-43.195106506347656
32573096,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/4fc590aa-94ce-46a1-8b6b-586904dfe60d.jpg,https://www.airbnb.com/rooms/32573096,Entire home/apt,6,1331.0,5.0,4.97,60,-22.98062,-43.21915
32931362,Rio de Janeiro,Jacarepagua,https://a0.muscache.com/pictures/aef818d2-5d1e-42b9-8072-73eab10a7df4.jpg,https://www.airbnb.com/rooms/32931362,Entire home/apt,6,1271.0,4.0,4.96,67,-22.96904,-43.39122
32606981,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/d6160136-0951-4a92-9643-26ebf374b489.jpg,https://www.airbnb.com/rooms/32606981,Entire home/apt,6,1100.0,5.0,4.95,109,-22.98381,-43.19077
33246435,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-33246435/original/5a98f5c1-6533-4c58-a2cd-e0cbfd2e63a0.jpeg,https://www.airbnb.com/rooms/33246435,Entire home/apt,6,1650.0,4.0,4.65,71,-22.97596,-43.18998
33250969,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/1fe4c353-21af-4e41-a606-0d726aade3f6.jpg,https://www.airbnb.com/rooms/33250969,Entire home/apt,6,1821.0,6.0,4.61,53,-23.00965,-43.34386
34543054,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-34543054/original/bbd47ea9-8a6e-495c-a432-7919ababb9a1.jpeg,https://www.airbnb.com/rooms/34543054,Entire home/apt,6,3761.0,4.0,4.9,79,-22.97624,-43.19069
35130797,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/8a668465-21d8-4179-a2ec-20910e686d36.jpg,https://www.airbnb.com/rooms/35130797,Entire home/apt,6,455.0,4.0,4.94,85,-22.97054,-43.42331
35788300,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/e4587972-e4e5-47e4-b3b0-606113d6c9ea.jpg,https://www.airbnb.com/rooms/35788300,Entire home/apt,5,1100.0,4.0,4.86,57,-22.97749,-43.19024
36430060,Rio de Janeiro,Copacabana ,https://a0.muscache.com/pictures/a321817d-b806-4bdf-b99b-7064dc6a1fd9.jpg,https://www.airbnb.com/rooms/36430060,Entire home/apt,5,1264.0,4.0,4.97,72,-22.9844,-43.19284
36585416,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/6e76ca07-77d3-45bc-a58e-bd30d25b6f0b.jpg,https://www.airbnb.com/rooms/36585416,Entire home/apt,6,2000.0,4.0,4.99,74,-22.96872,-43.17942
36265528,Rio de Janeiro,Taquara,https://a0.muscache.com/pictures/8aff1969-f3fe-45d2-acd3-cd6ada5ac95f.jpg,https://www.airbnb.com/rooms/36265528,Entire home/apt,6,398.0,5.0,4.87,52,-22.92802,-43.3911
37417060,Rio de Janeiro,Rio de Janeiro ,https://a0.muscache.com/pictures/0630afe4-6e3c-42cf-9286-970519ab431c.jpg,https://www.airbnb.com/rooms/37417060,Entire home/apt,6,1714.0,4.0,4.76,147,-22.98226,-43.21573
37199637,Rio de Janeiro,Recreio dos Bandeirantes,https://a0.muscache.com/pictures/f722012b-3782-404b-b7e6-039852bec074.jpg,https://www.airbnb.com/rooms/37199637,Entire home/apt,6,1024.0,4.0,4.92,66,-23.01608,-43.45604
38481093,Rio de Janeiro,Recreio dos Bandeirantes,https://a0.muscache.com/pictures/994f3fc7-a6b8-4607-b721-91d5efedfa76.jpg,https://www.airbnb.com/rooms/38481093,Entire home/apt,6,203.0,4.0,4.71,52,-23.02407,-43.51092
38642309,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/97d75ca3-a892-41f1-a3ee-5244ce63c083.jpg,https://www.airbnb.com/rooms/38642309,Entire home/apt,6,771.0,5.0,4.98,93,-23.00861,-43.42757
38928504,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-38928504/original/e68ddbdd-25dd-4e52-bc3f-c8f69789eb98.jpeg,https://www.airbnb.com/rooms/38928504,Entire home/apt,6,893.0,4.0,4.93,104,-22.96593,-43.17761
39487778,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-39487778/original/3d2eb614-4279-4e94-bb87-bea5c6faa7eb.jpeg,https://www.airbnb.com/rooms/39487778,Entire home/apt,6,905.0,5.0,4.95,153,-22.972639083862305,-43.19113159179688
39502014,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/de60f8a8-37d0-4979-8bac-48e54e520bf0.jpg,https://www.airbnb.com/rooms/39502014,Entire home/apt,6,1743.0,4.0,4.9,67,-22.9861846,-43.1931148
39520401,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/615b03f4-88f0-430b-b895-9112af373fb5.jpg,https://www.airbnb.com/rooms/39520401,Entire home/apt,6,1037.0,5.0,4.87,99,-22.97624,-43.19043
39817319,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/ca9edfa5-875b-40af-be98-89060466682e.jpg,https://www.airbnb.com/rooms/39817319,Entire home/apt,6,2057.0,4.0,4.89,91,-22.98623,-43.19557
39840645,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/55079e13-d2c2-418e-a4ba-ae3e83e2e688.jpg,https://www.airbnb.com/rooms/39840645,Entire home/apt,5,1200.0,5.0,4.96,109,-22.98198,-43.20185
40179166,Rio de Janeiro,rio de janeiro,https://a0.muscache.com/pictures/1df976eb-c5a6-4354-a2b7-b3e2511b4096.jpg,https://www.airbnb.com/rooms/40179166,Entire home/apt,5,1000.0,4.0,4.56,119,-22.98808,-43.19089
40049564,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/cf7e03c3-b112-48e9-a58f-15496915e499.jpg,https://www.airbnb.com/rooms/40049564,Entire home/apt,6,986.0,5.0,4.84,54,-22.96229,-43.1767
40397547,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/miso/Hosting-40397547/original/2ef1b51b-618f-4023-b683-461ebeed5d1b.jpeg,https://www.airbnb.com/rooms/40397547,Entire home/apt,5,1871.0,4.0,4.97,99,-22.98495,-43.20858
40464041,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/05f0e46f-e22f-48e6-b6ae-c4a46346957e.jpg,https://www.airbnb.com/rooms/40464041,Entire home/apt,6,698.0,4.0,4.77,60,-22.96648,-43.18694
40529768,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/893a3520-6708-4775-87dc-e028a89abe0c.jpg,https://www.airbnb.com/rooms/40529768,Entire home/apt,6,970.0,8.0,4.81,191,-23.01021,-43.36507
40532599,Rio de Janeiro,Rio de Janeiro ,https://a0.muscache.com/pictures/hosting/Hosting-40532599/original/aadf0b8d-59c8-40a1-89f2-139616427681.jpeg,https://www.airbnb.com/rooms/40532599,Entire home/apt,5,611.0,5.0,4.35,62,-22.98382,-43.19032
40646690,Rio de Janeiro,São Cristóvão,https://a0.muscache.com/pictures/a94518f4-5e72-45bf-b2f1-40d038fe0550.jpg,https://www.airbnb.com/rooms/40646690,Private room,5,314.0,4.0,4.89,53,-22.90346,-43.2226
40948986,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/prohost-api/Hosting-40948986/original/8589f8da-0709-4e4f-b2f3-e1b227e80646.jpeg,https://www.airbnb.com/rooms/40948986,Entire home/apt,6,2267.0,4.0,4.98,113,-22.98535,-43.2023
41070890,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-41070890/original/d7034eca-9159-4ae5-aab0-f55a263883e1.jpeg,https://www.airbnb.com/rooms/41070890,Entire home/apt,5,1937.0,4.0,5.0,88,-22.96879,-43.17967
41562036,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/24da9d5e-4d43-4eee-b742-54f39e932875.jpg,https://www.airbnb.com/rooms/41562036,Entire home/apt,6,606.0,6.0,4.94,67,-22.93901,-43.17763
41622263,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/b3de3336-7529-4e87-8f86-2f2c38cc1f9a.jpg,https://www.airbnb.com/rooms/41622263,Entire home/apt,6,1196.0,4.0,4.73,114,-22.98284,-43.2238
42228701,Rio de Janeiro,Rio de Janeiro ,https://a0.muscache.com/pictures/c928683e-1cc0-48d8-90e7-ca1004288c71.jpg,https://www.airbnb.com/rooms/42228701,Entire home/apt,6,1368.0,4.0,4.66,85,-22.986486,-43.189274
42266859,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/miso/Hosting-42266859/original/3959fd7a-f66f-4bd6-9691-71450a4aa66a.jpeg,https://www.airbnb.com/rooms/42266859,Entire home/apt,5,346.0,6.0,4.98,52,-22.96726,-43.18451
42579451,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-42579451/original/821d3bfd-6f35-487a-a266-24e5ab0140f0.jpeg,https://www.airbnb.com/rooms/42579451,Entire home/apt,6,1652.0,4.0,4.54,63,-22.98118,-43.22532
42849997,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/3d71775e-2f95-47f9-b781-ecb139875673.jpg,https://www.airbnb.com/rooms/42849997,Entire home/apt,5,743.0,4.0,4.73,56,-22.96455,-43.18091
43028962,Rio de Janeiro,Taquara,https://a0.muscache.com/pictures/1bd8dcde-348d-46bd-9ff5-ccd0671c138e.jpg,https://www.airbnb.com/rooms/43028962,Entire home/apt,6,264.0,5.0,4.96,79,-22.91553,-43.38477
43819463,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-43819463/original/88eddd7b-3354-40ec-8603-d38e2593eceb.jpeg,https://www.airbnb.com/rooms/43819463,Entire home/apt,6,2093.0,4.0,4.97,144,-22.97153,-43.18549
43176072,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/aa313f61-211e-410a-a64a-bad40f012390.jpg,https://www.airbnb.com/rooms/43176072,Entire home/apt,5,743.0,4.0,4.78,214,-22.98289,-43.1947
43317485,Rio de Janeiro,Recreio dos Bandeirantes,https://a0.muscache.com/pictures/2ee0a3ef-cd78-4478-a2ea-e10a461f12ce.jpg,https://www.airbnb.com/rooms/43317485,Entire home/apt,5,580.0,4.0,4.87,62,-23.01584,-43.4706
44741297,Rio de Janeiro,Botafogo,https://a0.muscache.com/pictures/a910d8ed-adb5-43fe-be56-5fd958178a2d.jpg,https://www.airbnb.com/rooms/44741297,Entire home/apt,6,244.0,4.0,4.45,75,-22.95973,-43.19091
45053217,Rio de Janeiro,Maracanã,https://a0.muscache.com/pictures/3b37083c-e909-4efb-842f-0710ed847923.jpg,https://www.airbnb.com/rooms/45053217,Entire home/apt,5,447.0,4.0,4.82,60,-22.91606712341309,-43.23377227783203
45930059,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/24c0e063-a571-4e4c-9da4-8c5e906bb0c2.jpg,https://www.airbnb.com/rooms/45930059,Entire home/apt,5,823.0,4.0,4.94,67,-23.00612,-43.3305
45689184,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/4fddf317-fbe5-498d-9a20-6557a7198b16.jpg,https://www.airbnb.com/rooms/45689184,Entire home/apt,6,2214.0,4.0,4.89,61,-22.98532,-43.23023
46070092,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/miso/Hosting-46070092/original/00423aa7-851c-4982-b8a3-02fce4fe810f.jpeg,https://www.airbnb.com/rooms/46070092,Entire home/apt,5,1064.0,4.0,4.79,56,-22.98396,-43.21796
46298890,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/1a1b3b54-ebaf-4515-b8f3-c8ce55e50f5e.jpg,https://www.airbnb.com/rooms/46298890,Entire home/apt,5,1429.0,4.0,4.8,132,-23.01047,-43.36304
46770503,Rio de Janeiro,Santa Teresa,https://a0.muscache.com/pictures/d40dc74e-afc1-42a5-afbc-e693c6897aa5.jpg,https://www.airbnb.com/rooms/46770503,Entire home/apt,6,804.0,5.0,4.84,58,-22.9151,-43.19113
47016323,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/cb36901d-a6d8-45c1-8d83-f9085ad40223.jpg,https://www.airbnb.com/rooms/47016323,Entire home/apt,6,787.0,5.0,4.99,122,-22.9695095,-43.184437
46887839,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/miso/Hosting-46887839/original/bc684602-7d05-453b-b08b-6e57ed7cae03.jpeg,https://www.airbnb.com/rooms/46887839,Entire home/apt,6,2105.0,4.0,4.93,70,-22.980799,-43.2229
47024990,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/a2a48852-79ce-41eb-922d-d0fd8ed250da.jpg,https://www.airbnb.com/rooms/47024990,Entire home/apt,6,1091.0,5.0,4.76,51,-22.97284,-43.18907
46902528,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/prohost-api/Hosting-46902528/original/3a8172ac-8ee6-4192-9d57-934f67e38289.jpeg,https://www.airbnb.com/rooms/46902528,Entire home/apt,5,540.0,4.0,4.45,53,-22.97198,-43.18575
46873002,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/a6a4497b-8ec9-453f-9b16-830784eace20.jpg,https://www.airbnb.com/rooms/46873002,Entire home/apt,5,1286.0,4.0,4.88,50,-22.96457,-43.17988
47257480,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/2c8acca8-39b5-4f69-abe7-2c88273c7973.jpg,https://www.airbnb.com/rooms/47257480,Entire home/apt,6,1006.0,4.0,4.9,158,-22.96486,-43.17807
47290973,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-47290973/original/f418970f-3907-4360-91d8-0cf63c9c461e.jpeg,https://www.airbnb.com/rooms/47290973,Entire home/apt,6,1200.0,4.0,4.83,54,-22.97762,-43.1973
47823028,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-47823028/original/841f223e-6872-4411-818b-01c2c613bf20.png,https://www.airbnb.com/rooms/47823028,Entire home/apt,5,606.0,4.0,4.98,65,-22.97707176208496,-43.189334869384766
47418258,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/c0e8969e-fff3-4ee4-928a-500f6130d27d.jpg,https://www.airbnb.com/rooms/47418258,Entire home/apt,6,370.0,4.0,4.91,66,-23.00658,-43.32225
47470443,Rio de Janeiro,Recreio dos Bandeirantes,https://a0.muscache.com/pictures/3f9e53f5-b162-411c-911d-a37589754157.jpg,https://www.airbnb.com/rooms/47470443,Entire home/apt,5,500.0,4.0,4.96,53,-23.03318,-43.48458
47949526,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-47949526/original/adb41270-ab1b-43aa-be3f-17fcd1ba2a48.jpeg,https://www.airbnb.com/rooms/47949526,Entire home/apt,6,929.0,4.0,4.75,114,-22.96819,-43.18389
48027404,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/miso/Hosting-48027404/original/c1f6888c-ac31-4ac0-bac1-303e3a1c6adc.jpeg,https://www.airbnb.com/rooms/48027404,Entire home/apt,6,767.0,5.0,4.71,62,-22.9759,-43.19352
48040412,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/3d93905f-9806-4db0-ad11-4d05c7e2fa25.jpg,https://www.airbnb.com/rooms/48040412,Entire home/apt,5,1120.0,4.0,4.88,86,-22.98448,-43.19811
48219317,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/1830839b-8992-4ddd-b686-bc254db224a8.jpg,https://www.airbnb.com/rooms/48219317,Entire home/apt,5,1247.0,4.0,4.87,67,-22.97427556790335,-43.18744017865557
48977683,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/prohost-api/Hosting-48977683/original/59a3d070-6705-49b4-8724-fb2c927f2aab.jpeg,https://www.airbnb.com/rooms/48977683,Entire home/apt,6,773.0,4.0,4.92,126,-22.96529,-43.17965
48820919,Rio de Janeiro,Lagoa,https://a0.muscache.com/pictures/774cc770-156e-4071-9a45-f2b16bbe65d9.jpg,https://www.airbnb.com/rooms/48820919,Entire home/apt,6,814.0,5.0,4.96,85,-22.97237,-43.20547
49248415,Rio de Janeiro,Jacarepaguá,https://a0.muscache.com/pictures/29d32a62-5198-4922-a4b3-d37e0a88a96e.jpg,https://www.airbnb.com/rooms/49248415,Entire home/apt,5,835.0,5.0,4.83,84,-22.97219,-43.40441
49254570,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/a374c01b-02dd-4079-9e73-5b55ad4fbfd7.jpg,https://www.airbnb.com/rooms/49254570,Entire home/apt,6,1200.0,4.0,4.86,66,-22.97823,-43.18992
50245139,Rio de Janeiro,Ipanema,https://a0.muscache.com/pictures/miso/Hosting-50245139/original/9d25d8fb-3e4a-4038-b56b-00aea3a23b9e.jpeg,https://www.airbnb.com/rooms/50245139,Entire home/apt,6,3257.0,5.0,4.91,55,-22.98106,-43.20726
50268526,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/92bd76b9-4993-4424-8e26-d9186b9ab2ea.jpg,https://www.airbnb.com/rooms/50268526,Entire home/apt,6,2500.0,4.0,5.0,57,-22.982435,-43.225601
50029814,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/prohost-api/Hosting-50029814/original/210cc4ca-37d3-425b-bc74-47d0d4e2cd7b.jpeg,https://www.airbnb.com/rooms/50029814,Entire home/apt,6,1450.0,4.0,4.4,60,-22.9837,-43.19201
50621208,Rio de Janeiro,Barra da Tijuca,https://a0.muscache.com/pictures/9da0e9f5-b211-4588-9e89-a583e49af8ab.jpg,https://www.airbnb.com/rooms/50621208,Entire home/apt,5,957.0,4.0,4.97,95,-23.0087,-43.3554
50436456,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/f25f68da-ea07-491d-891a-6bbad3682d37.jpg,https://www.airbnb.com/rooms/50436456,Entire home/apt,6,1042.0,4.0,4.79,140,-22.96563,-43.17649
50443732,Rio de Janeiro,Leblon,https://a0.muscache.com/pictures/fcab6845-7066-4f94-813f-f5f47ec7e5a4.jpg,https://www.airbnb.com/rooms/50443732,Entire home/apt,6,2124.0,4.0,4.67,84,-22.98189,-43.22329
50875927,Rio de Janeiro,Botafogo,https://a0.muscache.com/pictures/miso/Hosting-50875927/original/485a5c71-01c7-4e74-9e1b-c2874fe467c2.jpeg,https://www.airbnb.com/rooms/50875927,Entire home/apt,6,2213.0,4.0,4.89,57,-22.941759,-43.183002
